regionName,scientificName,decimalLatitude,decimalLongitude,country,eventDate,kingdom,phylum,class,order,family,genus,species,datasetName
Andaman & Nicobar Islands,"Octopus cyanea Gray, 1849",11.976042,92.987556,India,2025-01-09,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus cyanea,iNaturalist research-grade observations
Andaman & Nicobar Islands,Papilionanthe teres (Roxb.) Schltr.,11.897925,92.775589,India,2025-01-11T07:31,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Papilionanthe,Papilionanthe teres,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Actinopyga lecanora (Jaeger, 1833)",11.976042,92.987556,India,2025-01-09T10:18:57,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,Actinopyga lecanora,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Euploea andamanensis Atkinson, 1874",11.548781,92.674988,India,2025-01-09T10:37,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euploea,Euploea core,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Chaetodon triangulum Cuvier, 1831",11.976042,92.987556,India,2025-01-09T10:17:04,Animalia,Chordata,,Perciformes,Chaetodontidae,Chaetodon,Chaetodon triangulum,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Vindula erota (Fabricius, 1793)",11.503267,92.70211,India,2025-01-09T10:02,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vindula,Vindula erota,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Amphiprion ephippium (Bloch, 1790)",11.976042,92.987556,India,2025-01-09T08:32:30,Animalia,Chordata,,Perciformes,Pomacentridae,Amphiprion,Amphiprion ephippium,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Parthenos sylvia Cramer, 1776",11.503267,92.70211,India,2025-01-09T09:57,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Kallima,Kallima sylvia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Dugong dugon (Müller, 1776)",11.985204,93.020075,India,2025-01-20T08:15,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,Dugong dugon,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gnathanodon speciosus (Forsskål, 1775)",11.976042,92.987556,India,2025-01-20T12:59:20,Animalia,Chordata,,Perciformes,Carangidae,Gnathanodon,Gnathanodon speciosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Chaetodon trifasciatus Park, 1797",11.623377,92.726483,India,2025-01-12T21:28,Animalia,Chordata,,Perciformes,Chaetodontidae,Chaetodon,Chaetodon trifasciatus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Entacmaea quadricolor (Leuckart, 1828)",11.976042,92.987556,India,2025-01-20T12:58:06,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Entacmaea,Entacmaea quadricolor,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pomacentrus moluccensis Bleeker, 1853",11.623377,92.726483,India,2025-01-12T21:28,Animalia,Chordata,,Perciformes,Pomacentridae,Pomacentrus,Pomacentrus moluccensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pomacentrus moluccensis Bleeker, 1853",11.623377,92.726483,India,2025-01-12T21:28,Animalia,Chordata,,Perciformes,Pomacentridae,Pomacentrus,Pomacentrus moluccensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Thalassoma lunare (Linnaeus, 1758)",11.623377,92.726483,India,2025-01-12T21:28,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma lunare,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Tridacna crocea Lamarck, 1819",11.623377,92.726483,India,2025-01-12T21:28,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,Tridacna crocea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pomacanthus imperator (Bloch, 1787)",11.976042,92.987556,India,2025-01-20T12:58:47,Animalia,Chordata,,Perciformes,Pomacanthidae,Pomacanthus,Pomacanthus imperator,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Cephalopholis miniata (Forsskål, 1775)",11.976042,92.987556,India,2025-01-09T10:05:52,Animalia,Chordata,,Perciformes,Serranidae,Cephalopholis,Cephalopholis miniata,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Phelsuma andamanensis Blyth, 1861",12.028391,93.002712,India,2025-01-23T15:53:02,Animalia,Chordata,Squamata,,Gekkonidae,Phelsuma,Phelsuma andamanensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Chalcophaps indica (Linnaeus, 1758)",11.505968,92.701465,India,2025-01-18T16:02,Animalia,Chordata,Aves,Columbiformes,Columbidae,Chalcophaps,Chalcophaps indica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gracula religiosa Linnaeus, 1758",11.815751,93.048103,India,2025-01-17T06:07,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Loriculus vernalis (Sparrman, 1787)",11.815751,93.048103,India,2025-01-16T07:47,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Loriculus,Loriculus vernalis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:52,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba palumboides (Hume, 1873)",11.466353,92.662803,India,2025-01-18T16:22,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba palumboides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Psittacula alexandri (Linnaeus, 1758)",11.851651,93.169096,India,2025-01-16T16:49,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ducula aenea (Linnaeus, 1766)",11.481853,92.749543,India,2025-01-18T17:05,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula aenea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Oriolus chinensis Linnaeus, 1766",11.815751,93.048103,India,2025-01-16T16:43,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba palumboides (Hume, 1873)",11.511147,92.742303,India,2025-01-18T16:15,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba palumboides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Oriolus chinensis Linnaeus, 1766",11.815751,93.048103,India,2025-01-16T16:46,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Oriolus chinensis Linnaeus, 1766",11.815751,93.048103,India,2025-01-16T16:55,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Egretta sacra (Gmelin, 1789)",11.815751,93.048103,India,2025-01-16T16:58,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta sacra,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:49,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Psittacula alexandri (Linnaeus, 1758)",11.4559,92.642816,India,2025-01-18T15:33,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Oriolus chinensis Linnaeus, 1766",11.815751,93.048103,India,2025-01-16T07:49,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:56,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Halcyon smyrnensis (Linnaeus, 1758)",11.505968,92.701465,India,2025-01-18T15:43,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Loriculus vernalis (Sparrman, 1787)",11.815751,93.048103,India,2025-01-16T07:53,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Loriculus,Loriculus vernalis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.505968,92.701465,India,2025-01-18T15:37,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T07:50,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:53,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Aplonis panayensis (Scopoli, 1786)",11.815751,93.048103,India,2025-01-16T07:32,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ducula aenea (Linnaeus, 1766)",11.460825,92.716629,India,2025-01-18T15:58,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula aenea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pericrocotus cinnamomeus (Linnaeus, 1766)",11.815751,93.048103,India,2025-01-16T07:56,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus cinnamomeus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba palumboides (Hume, 1873)",11.56339,92.66046,India,2025-01-18T16:22,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba palumboides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Psittacula alexandri (Linnaeus, 1758)",11.938247,93.108794,India,2025-01-16T16:42,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gracula religiosa Linnaeus, 1758",11.815751,93.048103,India,2025-01-17T06:08,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T07:36,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Egretta sacra (Gmelin, 1789)",11.815751,93.048103,India,2025-01-17T06:22,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta sacra,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:43,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Streptopelia tranquebarica (Hermann, 1804)",11.815751,93.048103,India,2025-01-17T07:15,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia tranquebarica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Plectorhinchus vittatus (Linnaeus, 1758)",11.858695,93.05065,India,2025-01-20T08:13,Animalia,Chordata,,Perciformes,Haemulidae,Plectorhinchus,Plectorhinchus vittatus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.645086,92.748157,India,2025-01-19T05:56,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T07:34,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Psittacula alexandri (Linnaeus, 1758)",11.864836,93.013031,India,2025-01-17T05:59,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba palumboides (Hume, 1873)",11.409379,92.697437,India,2025-01-18T16:19,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba palumboides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Psittacula alexandri (Linnaeus, 1758)",11.823077,93.134146,India,2025-01-16T16:47,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacula,Psittacula alexandri,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T16:45,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.645086,92.748157,India,2025-01-19T05:56,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T07:34,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba livia var. domestica J.F.Gmelin, 1789",11.815751,93.048103,India,2025-01-17T07:27,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Egretta sacra (Gmelin, 1789)",11.815751,93.048103,India,2025-01-16T08:03,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta sacra,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ducula aenea (Linnaeus, 1766)",11.54089,92.64807,India,2025-01-18T16:10,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula aenea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gracula religiosa Linnaeus, 1758",11.815751,93.048103,India,2025-01-17T06:09,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Todiramphus chloris (Boddaert, 1783)",11.815751,93.048103,India,2025-01-16T08:04,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Lissachatina fulica (Bowdich, 1822)",11.643897,92.745644,India,2025-01-18T19:26:44,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Lissachatina,Lissachatina fulica,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Calotes versicolor (Daudin, 1802)",11.643833,92.747056,India,2025-01-18T10:20:40,Animalia,Chordata,Squamata,,Agamidae,Calotes,Calotes versicolor,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Aplonis panayensis (Scopoli, 1786)",11.815751,93.048103,India,2025-01-16T07:41,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Amphiprion biaculeatus (Bloch, 1790)",12.039533,92.98639,India,2025-01-27T11:00:21,Animalia,Chordata,,Perciformes,Pomacentridae,Premnas,Premnas biaculeatus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Ducula aenea (Linnaeus, 1766)",11.440743,92.741103,India,2025-01-18T17:00:23,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula aenea,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Columba livia var. domestica J.F.Gmelin, 1789",11.815751,93.048103,India,2025-01-16T07:26,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Egretta sacra (Gmelin, 1789)",11.815751,93.048103,India,2025-01-16T17:24,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,Egretta sacra,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Corvus splendens Vieillot, 1817",11.645086,92.748157,India,2025-01-19T05:49,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus splendens,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Halcyon smyrnensis (Linnaeus, 1758)",11.500283,92.702216,India,2025-01-18T16:57:31,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Acanthurus leucosternon Bennett, 1833",11.858695,93.05065,India,2025-01-20T08:13,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,Acanthurus leucosternon,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Amphiprion akallopisos Bleeker, 1853",12.039652,92.986294,India,2025-01-27T11:01:08,Animalia,Chordata,,Perciformes,Pomacentridae,Amphiprion,Amphiprion akallopisos,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Eudynamys scolopaceus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-17T06:55,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Eudynamys,Eudynamys scolopaceus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gracula religiosa Linnaeus, 1758",11.815751,93.048103,India,2025-01-17T05:59,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Pycnonotus jocosus (Linnaeus, 1758)",11.815751,93.048103,India,2025-01-16T07:46,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus jocosus,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Oriolus chinensis Linnaeus, 1766",11.815751,93.048103,India,2025-01-16T07:33,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,Oriolus chinensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Aplonis panayensis (Scopoli, 1786)",11.815751,93.048103,India,2025-01-17T07:07,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Gracula religiosa Linnaeus, 1758",11.815751,93.048103,India,2025-01-16T07:33,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Acanthaster planci (Linnaeus, 1758)",12.037452,92.990149,India,2025-01-03T11:45:02,Animalia,Echinodermata,Asteroidea,Valvatida,Acanthasteridae,Acanthaster,Acanthaster planci,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Plectorhinchus chaetodonoides Lacepède, 1801",11.976042,92.987556,India,2025-01-25T17:18:39,Animalia,Chordata,,Perciformes,Haemulidae,Plectorhinchus,Plectorhinchus chaetodonoides,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Amphiprion ocellaris Cuvier, 1830",12.039333,92.986328,India,2025-01-27T11:27:18,Animalia,Chordata,,Perciformes,Pomacentridae,Amphiprion,Amphiprion ocellaris,iNaturalist research-grade observations
Andaman & Nicobar Islands,"Lamprohaminoea cymbalum (Quoy & Gaimard, 1833)",11.837836,93.005044,India,2025-01-29T15:00:16,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Lamprohaminoea,Lamprohaminoea cymbalum,iNaturalist research-grade observations
